,Zone,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,1,6453,18:13.9,20,move,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67619964,0,44,0,104,0,8,3,8,3,8,2,9,2,8,2,8,2,7,2,7,1,8,1,7,1,8,1,8,0,7,0,8,-1,7,-1,7,-1,7,-2,6,-2,7,-2,7,-2,7,-3,7,-4,6,-4,7,-4,8,-4,7,-4,7,-4,8,-5,8,-5,8,-5,8,-4,9,-4,9,-4,9,-4,8,-4,8,-3,8,-3,8,-2,9,-2,8,-2,7,-1,7,-1,7,-1,6,0,6,0,5,0,5,1,6,1,5,1,5,1,4,2,4,2
CSI_DATA,1,6454,18:13.9,20,move,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67629966,0,44,0,104,0,7,6,7,6,8,6,8,6,7,6,6,5,7,5,6,4,6,4,7,4,7,4,7,4,7,3,7,3,6,3,7,2,7,1,6,1,7,1,7,1,7,1,8,1,7,0,8,0,8,0,8,0,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,9,1,8,2,8,2,8,2,7,2,7,3,6,3,7,3,7,3,6,3,5,3,5,3,4,3,4,4,4,3,4,3,2,4,2,4
CSI_DATA,1,6455,18:13.9,20,move,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67650078,0,44,0,104,0,-10,-6,-11,-5,-11,-5,-11,-5,-10,-5,-11,-5,-10,-4,-9,-4,-10,-5,-10,-3,-10,-3,-10,-3,-10,-2,-10,-2,-10,-2,-10,-1,-10,-1,-9,-1,-10,1,-10,1,-10,1,-11,2,-10,1,-11,3,-11,3,-11,2,-11,3,-12,3,-12,4,-12,4,-11,3,-12,2,-12,3,-12,2,-12,2,-12,2,-12,1,-12,1,-11,1,-11,1,-11,0,-11,0,-10,0,-10,0,-10,-2,-9,-1,-9,-2,-8,-2,-8,-2,-8,-2,-7,-4,-6,-4
CSI_DATA,1,6456,18:13.9,20,move,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67660347,0,44,0,104,0,-10,-1,-10,-1,-11,-1,-11,-1,-11,-1,-10,-2,-11,0,-10,-1,-10,0,-10,0,-10,0,-10,1,-10,1,-10,2,-9,2,-9,2,-8,3,-9,3,-9,4,-9,3,-8,4,-8,4,-8,5,-8,6,-9,6,-9,6,-9,6,-9,7,-9,7,-9,7,-9,7,-10,7,-10,6,-10,6,-10,6,-10,5,-11,5,-11,5,-11,5,-10,4,-10,3,-10,3,-10,3,-9,3,-9,2,-9,1,-9,1,-9,1,-8,0,-8,0,-7,-1,-7,-1
CSI_DATA,1,6457,18:13.9,20,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67670002,0,44,0,104,0,-11,-4,-10,-3,-11,-3,-11,-4,-11,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-2,-10,-2,-10,-1,-10,-1,-10,0,-10,-1,-10,0,-10,1,-9,1,-10,1,-10,1,-10,1,-10,2,-9,2,-10,3,-10,3,-10,3,-10,3,-11,3,-11,4,-11,3,-11,3,-12,3,-11,3,-11,2,-11,2,-11,2,-11,1,-11,0,-11,1,-11,0,-10,-1,-10,-1,-10,-1,-8,-1,-8,-2,-8,-1,-8,-3,-7,-2,-7,-3,-7,-3,-6,-3,-5,-3
CSI_DATA,1,6458,18:13.9,20,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67682553,0,44,0,104,0,-12,1,-13,2,-12,2,-12,1,-12,2,-12,2,-12,2,-11,3,-11,3,-11,3,-11,4,-11,4,-11,3,-10,4,-10,4,-10,5,-9,5,-9,5,-9,5,-9,5,-9,6,-9,7,-9,6,-8,7,-8,7,-8,8,-8,8,-9,8,-9,8,-9,8,-9,7,-9,8,-10,7,-10,7,-9,7,-9,6,-10,6,-10,5,-10,5,-9,4,-9,4,-9,4,-9,3,-7,2,-8,2,-7,2,-7,1,-7,1,-7,0,-7,0,-6,-1,-5,-1
CSI_DATA,1,6459,18:13.9,20,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67689967,0,44,0,104,0,-12,4,-13,5,-11,5,-13,4,-12,4,-12,4,-11,5,-11,5,-11,5,-10,4,-10,5,-10,6,-10,6,-9,7,-9,6,-9,7,-9,7,-7,6,-8,7,-8,7,-7,8,-7,8,-6,8,-7,10,-7,9,-7,9,-7,10,-7,10,-8,11,-7,10,-8,10,-8,10,-8,9,-8,8,-8,9,-8,7,-8,8,-9,7,-8,7,-8,7,-8,5,-8,5,-8,5,-8,4,-7,4,-7,3,-7,3,-7,2,-7,2,-7,2,-6,1,-6,0
CSI_DATA,1,6460,18:13.9,20,move,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67699956,0,44,0,104,0,-10,-5,-10,-5,-10,-5,-10,-6,-10,-5,-10,-5,-10,-5,-9,-5,-10,-5,-10,-4,-10,-4,-10,-3,-10,-3,-10,-3,-10,-3,-10,-1,-10,-1,-10,-1,-10,0,-11,0,-10,0,-11,1,-10,1,-12,3,-12,3,-12,3,-13,4,-13,4,-14,4,-13,5,-14,4,-14,3,-14,3,-14,3,-14,3,-14,3,-15,3,-14,2,-14,2,-14,1,-13,1,-14,1,-13,0,-12,0,-12,-1,-11,-1,-11,-1,-11,-2,-10,-2,-10,-2,-9,-3,-9,-3
CSI_DATA,1,6461,18:14.0,20,move,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67709967,0,44,0,104,0,1,-2,1,-2,1,-3,2,-3,2,-4,2,-4,2,-4,2,-4,2,-5,1,-5,1,-5,1,-6,1,-6,0,-6,0,-6,0,-7,-1,-7,-1,-6,-2,-7,-2,-7,-2,-7,-3,-7,-3,-7,-5,-8,-5,-8,-6,-8,-7,-9,-7,-9,-8,-10,-8,-9,-8,-10,-8,-11,-8,-10,-8,-11,-8,-10,-8,-11,-9,-11,-8,-11,-8,-11,-8,-11,-7,-11,-7,-11,-7,-11,-7,-11,-6,-10,-5,-10,-5,-10,-5,-10,-4,-10,-4,-10,-3,-10,-2,-9
CSI_DATA,1,6462,18:14.0,20,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67719943,0,44,0,104,0,2,-8,1,-9,1,-8,0,-9,0,-8,0,-9,0,-8,-1,-8,-1,-9,-1,-8,-2,-8,-3,-8,-2,-9,-3,-8,-3,-8,-4,-8,-5,-8,-4,-7,-5,-7,-5,-8,-5,-7,-6,-7,-6,-7,-7,-7,-7,-7,-8,-7,-9,-7,-9,-8,-10,-8,-10,-7,-9,-8,-9,-8,-9,-8,-9,-8,-9,-9,-9,-9,-9,-10,-8,-9,-8,-9,-7,-9,-7,-10,-7,-10,-6,-9,-6,-9,-5,-9,-5,-9,-4,-9,-3,-9,-3,-8,-3,-8,-2,-8,-2,-7
CSI_DATA,1,6463,18:14.0,20,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67729949,0,44,0,104,0,4,-9,3,-10,3,-10,3,-9,3,-9,2,-9,2,-10,1,-9,1,-10,1,-9,1,-10,0,-10,0,-9,0,-9,0,-9,-2,-9,-2,-10,-2,-9,-3,-9,-3,-9,-3,-9,-4,-9,-4,-9,-5,-9,-5,-10,-5,-10,-6,-10,-6,-10,-6,-10,-7,-10,-5,-11,-6,-11,-5,-11,-5,-11,-5,-11,-4,-11,-4,-12,-3,-11,-3,-11,-3,-10,-3,-11,-2,-10,-2,-10,-2,-10,-1,-9,-1,-9,0,-9,0,-8,1,-8,1,-7,1,-7,2,-6
CSI_DATA,1,6464,18:14.0,20,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67739957,0,44,0,104,0,8,-7,7,-7,7,-7,8,-7,7,-7,7,-7,7,-8,6,-8,6,-8,5,-8,6,-8,5,-8,5,-9,4,-8,4,-8,4,-9,3,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,1,-10,1,-11,1,-11,1,-11,1,-12,1,-12,1,-11,1,-12,2,-12,2,-12,2,-12,2,-12,2,-11,3,-11,3,-11,3,-11,4,-10,4,-9,4,-9,4,-9,4,-8,4,-7,4,-7,4,-6,5,-6,4,-5,5,-5,4,-4,4,-4
CSI_DATA,1,6465,18:14.0,20,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67750114,0,44,0,104,0,-11,4,-11,5,-10,5,-10,5,-10,5,-10,5,-9,5,-9,6,-9,5,-9,6,-9,7,-8,7,-8,7,-7,7,-7,6,-7,7,-6,8,-5,8,-5,8,-5,9,-4,8,-5,9,-4,9,-4,11,-4,10,-3,11,-3,11,-3,12,-3,12,-3,12,-4,12,-4,12,-5,12,-5,11,-5,11,-5,11,-6,11,-6,10,-6,10,-7,9,-7,8,-7,8,-7,8,-6,7,-7,6,-6,6,-7,5,-7,5,-7,4,-7,4,-7,3,-6,2
CSI_DATA,1,6466,18:14.0,20,move,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67759951,0,44,0,104,0,9,2,8,1,8,1,9,1,9,1,8,1,8,0,8,1,8,0,8,0,8,0,8,-1,8,-2,8,-2,7,-2,8,-3,7,-3,7,-3,7,-4,6,-5,6,-5,6,-5,6,-5,7,-7,7,-7,7,-7,7,-8,8,-9,7,-9,7,-8,8,-8,8,-9,8,-8,8,-8,9,-7,9,-7,9,-6,9,-6,9,-6,9,-6,8,-5,9,-4,9,-5,8,-3,8,-3,7,-2,7,-2,7,-2,7,-2,7,-1,6,0,6,0
CSI_DATA,1,6467,18:14.0,20,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67771403,0,44,0,104,0,-3,-9,-3,-9,-4,-9,-3,-9,-4,-9,-4,-8,-4,-8,-3,-8,-4,-7,-4,-7,-5,-8,-5,-7,-5,-7,-5,-6,-5,-6,-6,-6,-6,-6,-6,-5,-6,-4,-7,-4,-6,-4,-7,-4,-7,-4,-8,-3,-8,-4,-8,-4,-9,-3,-9,-3,-10,-3,-10,-4,-9,-4,-9,-4,-9,-4,-9,-5,-9,-5,-9,-5,-9,-5,-8,-5,-8,-5,-7,-5,-7,-6,-7,-6,-7,-6,-6,-6,-6,-6,-5,-6,-5,-6,-4,-5,-4,-6,-4,-5,-3,-6,-3,-6
CSI_DATA,1,6468,18:14.0,20,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67779953,0,44,0,104,0,-2,9,-2,9,-2,9,-2,9,-2,8,-1,8,-1,8,-1,8,-1,8,0,8,0,8,1,8,1,7,1,7,1,7,2,7,2,7,2,6,3,6,3,6,3,6,3,6,3,5,4,6,4,6,5,6,5,6,5,6,5,7,6,6,5,7,5,7,5,7,4,7,5,7,5,7,4,7,3,7,3,7,2,7,2,7,3,7,2,7,2,6,1,6,1,6,0,6,0,5,-1,5,-1,5,-1,5,-2,4
CSI_DATA,1,6469,18:14.0,20,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67789962,0,44,0,104,0,-7,7,-7,8,-6,7,-7,7,-6,7,-6,7,-6,7,-5,6,-5,7,-5,6,-5,7,-4,7,-4,6,-3,6,-4,7,-3,7,-2,7,-2,6,-2,7,-2,7,-1,7,-1,7,-1,7,0,8,-1,8,0,8,0,8,0,9,0,9,0,8,-1,9,-1,9,-1,9,-2,8,-1,9,-2,8,-3,8,-4,8,-4,7,-4,7,-3,6,-4,6,-4,6,-4,5,-4,5,-4,4,-4,4,-5,3,-4,3,-4,3,-4,2,-4,2
CSI_DATA,1,6470,18:14.0,20,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67799939,0,44,0,104,0,-6,9,-6,8,-5,9,-6,9,-5,8,-5,8,-4,8,-4,7,-4,8,-3,7,-4,8,-3,7,-3,7,-2,7,-2,7,-1,7,0,7,0,7,0,7,1,7,1,7,2,7,1,7,3,7,2,7,2,8,3,8,3,8,3,9,3,8,2,8,2,9,2,9,1,9,2,9,1,9,1,9,0,8,0,8,0,8,-1,8,-1,7,-1,7,-1,7,-2,6,-2,6,-2,5,-3,5,-3,4,-3,4,-3,4,-3,3
CSI_DATA,1,6471,18:14.1,20,move,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67810038,0,44,0,104,0,-3,-10,-3,-10,-4,-10,-4,-10,-3,-9,-3,-9,-4,-9,-4,-8,-4,-8,-4,-8,-4,-8,-5,-8,-5,-7,-5,-6,-5,-6,-6,-6,-6,-5,-6,-5,-7,-4,-7,-4,-7,-3,-8,-4,-8,-4,-9,-3,-9,-3,-10,-3,-10,-3,-10,-3,-10,-3,-11,-3,-10,-4,-10,-4,-10,-4,-10,-4,-11,-5,-10,-5,-10,-6,-9,-6,-9,-6,-8,-6,-8,-6,-8,-7,-7,-6,-7,-6,-6,-6,-6,-6,-5,-6,-5,-6,-4,-6,-3,-6,-3,-6,-2,-6
CSI_DATA,1,6472,18:14.1,20,move,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67819957,0,44,0,104,0,-7,-6,-7,-6,-7,-5,-7,-6,-7,-5,-7,-5,-7,-5,-7,-4,-7,-4,-7,-3,-7,-3,-8,-2,-8,-2,-7,-2,-7,-2,-7,-2,-7,-1,-7,0,-6,1,-7,1,-7,1,-7,2,-7,2,-7,3,-8,4,-7,3,-8,4,-9,5,-10,5,-8,5,-9,5,-9,4,-9,4,-9,4,-10,4,-9,3,-10,4,-10,3,-10,3,-10,3,-9,2,-9,1,-9,2,-8,1,-8,0,-8,0,-8,0,-8,0,-8,0,-8,-1,-7,-2,-6,-2
CSI_DATA,1,6473,18:14.1,20,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67830931,0,44,0,104,0,0,-9,-1,-9,-1,-9,-1,-10,-2,-9,-1,-9,-1,-9,-2,-8,-2,-8,-2,-8,-3,-8,-3,-8,-3,-7,-4,-7,-3,-6,-4,-7,-5,-6,-5,-6,-5,-5,-5,-5,-5,-5,-6,-4,-6,-5,-7,-4,-8,-5,-8,-4,-8,-4,-9,-4,-9,-4,-9,-4,-9,-5,-9,-5,-9,-6,-9,-6,-9,-6,-9,-6,-8,-7,-8,-6,-8,-6,-7,-6,-7,-7,-7,-8,-7,-7,-6,-7,-5,-7,-5,-7,-4,-7,-4,-7,-3,-6,-3,-7,-2,-7,-2,-6
CSI_DATA,1,6474,18:14.1,20,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67839949,0,44,0,104,0,1,-9,1,-9,0,-9,0,-9,0,-9,1,-9,0,-8,0,-8,-1,-8,-1,-8,-1,-8,-2,-8,-2,-7,-2,-7,-2,-7,-3,-7,-4,-7,-4,-7,-4,-6,-4,-6,-4,-6,-5,-6,-5,-6,-6,-5,-6,-5,-7,-6,-7,-6,-7,-6,-8,-6,-8,-6,-7,-7,-7,-7,-8,-7,-7,-7,-8,-7,-7,-8,-7,-8,-6,-8,-6,-8,-6,-7,-5,-8,-5,-8,-5,-8,-5,-8,-4,-7,-4,-7,-3,-7,-2,-7,-2,-6,-2,-6,-1,-7,-1,-6
CSI_DATA,1,6475,18:14.1,20,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67849955,0,44,0,104,0,5,-7,5,-7,5,-7,5,-7,5,-7,4,-7,4,-7,4,-7,4,-7,3,-7,3,-7,2,-7,2,-7,2,-7,2,-7,1,-7,0,-7,0,-7,0,-7,0,-7,0,-7,-1,-7,-2,-7,-2,-8,-2,-8,-2,-8,-3,-9,-2,-9,-3,-9,-3,-9,-2,-9,-2,-9,-2,-10,-1,-10,-2,-10,-1,-9,-1,-10,0,-9,0,-9,0,-9,1,-9,1,-9,1,-8,1,-8,1,-7,1,-7,2,-7,2,-6,3,-6,3,-6,2,-5,3,-5
CSI_DATA,1,6476,18:14.1,20,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67860164,0,44,0,104,0,-7,-6,-8,-5,-8,-4,-8,-5,-8,-5,-7,-4,-7,-4,-7,-3,-7,-3,-7,-3,-8,-3,-8,-2,-8,-2,-8,-2,-8,-1,-8,-1,-8,0,-7,0,-8,0,-7,1,-8,1,-8,1,-7,1,-8,3,-8,3,-8,3,-9,3,-9,4,-10,3,-9,3,-10,3,-10,3,-10,3,-10,2,-10,2,-9,2,-10,1,-10,1,-9,1,-9,1,-9,0,-9,0,-9,0,-8,-1,-8,-1,-7,-1,-7,-2,-7,-2,-7,-2,-7,-2,-6,-3,-5,-3
CSI_DATA,1,6477,18:14.1,20,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67869941,0,44,0,104,0,8,0,8,0,9,-1,8,0,8,-1,7,-1,8,-2,7,-2,7,-1,7,-2,7,-3,7,-3,7,-3,7,-3,6,-3,6,-4,6,-5,5,-5,6,-5,5,-5,6,-6,5,-7,5,-6,6,-8,6,-8,5,-8,6,-9,6,-9,6,-9,6,-9,6,-8,7,-9,7,-9,7,-8,7,-8,7,-8,8,-7,8,-7,8,-6,8,-6,7,-5,8,-5,8,-5,7,-4,7,-4,7,-3,6,-3,7,-2,7,-2,7,-2,6,-1,6,0
CSI_DATA,1,6478,18:14.1,20,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67880859,0,44,0,104,0,8,-4,7,-4,7,-4,7,-4,7,-4,7,-4,6,-5,6,-5,6,-5,5,-5,5,-5,5,-6,5,-6,5,-6,4,-6,4,-7,3,-7,3,-7,3,-8,3,-8,3,-8,2,-8,1,-9,2,-9,1,-10,1,-10,1,-10,1,-11,2,-12,1,-11,2,-11,3,-11,2,-12,3,-11,2,-12,2,-11,4,-11,4,-10,4,-10,4,-10,4,-9,4,-9,5,-9,4,-8,4,-8,4,-7,5,-7,5,-7,5,-6,5,-5,5,-5,5,-4
CSI_DATA,1,6479,18:14.1,20,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67892037,0,44,0,104,0,-2,-8,-2,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-7,-4,-7,-4,-7,-4,-7,-5,-6,-5,-6,-5,-6,-5,-5,-7,-5,-7,-5,-6,-4,-7,-4,-7,-3,-7,-4,-8,-3,-8,-4,-9,-3,-9,-3,-10,-3,-10,-3,-11,-2,-11,-3,-11,-2,-11,-3,-11,-3,-11,-4,-10,-4,-11,-4,-11,-4,-11,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-9,-5,-9,-5,-8,-6,-8,-5,-8,-6,-7,-6,-6,-6,-6,-6,-5,-7,-5,-7
CSI_DATA,1,6480,18:14.1,20,move,1a:00:00:00:00:00,-46,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67900345,0,44,0,104,0,-7,-6,-7,-5,-8,-4,-8,-5,-7,-5,-7,-4,-8,-3,-7,-3,-7,-3,-8,-2,-7,-2,-8,-1,-8,-1,-8,0,-8,0,-7,0,-7,1,-7,2,-7,2,-8,3,-8,3,-8,4,-7,4,-8,5,-8,5,-8,5,-8,6,-10,6,-9,7,-9,7,-10,6,-11,6,-11,6,-10,6,-10,6,-11,6,-11,5,-10,5,-10,5,-11,4,-10,4,-11,4,-11,3,-10,3,-10,2,-9,2,-10,1,-10,1,-9,1,-9,0,-9,-1,-8,-1
CSI_DATA,1,6481,18:14.2,20,move,1a:00:00:00:00:00,-45,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67909959,0,44,0,104,0,-9,-1,-9,-2,-9,-1,-9,-1,-9,-1,-8,0,-8,0,-8,1,-8,1,-8,1,-7,1,-8,2,-7,2,-7,3,-6,3,-6,4,-6,4,-5,4,-6,5,-6,5,-5,5,-5,6,-5,6,-5,7,-5,8,-5,8,-4,9,-5,9,-5,10,-5,9,-6,9,-6,9,-6,9,-6,9,-5,9,-6,9,-7,9,-7,9,-7,9,-7,8,-6,7,-7,8,-7,7,-7,7,-7,6,-6,5,-7,5,-7,5,-7,4,-8,4,-7,3,-8,2
CSI_DATA,1,6482,18:14.2,20,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67920959,0,44,0,104,0,0,-10,-1,-10,-2,-10,-2,-10,-2,-9,-1,-9,-2,-9,-2,-8,-2,-8,-3,-8,-3,-8,-4,-8,-4,-8,-5,-8,-4,-7,-5,-7,-5,-7,-5,-6,-6,-6,-7,-6,-6,-6,-7,-5,-7,-6,-8,-5,-8,-5,-8,-6,-9,-5,-10,-6,-10,-6,-10,-5,-10,-6,-10,-7,-10,-6,-10,-6,-10,-7,-10,-8,-9,-8,-8,-8,-8,-7,-8,-7,-7,-9,-8,-8,-7,-8,-6,-8,-6,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,-8,-3,-8,-2,-7
CSI_DATA,1,6483,18:14.2,20,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67930567,0,44,0,104,0,-8,-7,-8,-7,-9,-6,-9,-6,-8,-6,-8,-6,-8,-5,-7,-5,-8,-5,-8,-4,-8,-4,-9,-4,-8,-3,-9,-3,-9,-2,-8,-2,-8,-2,-8,-1,-9,0,-9,-1,-9,-1,-9,0,-9,0,-9,2,-9,1,-10,1,-10,2,-10,2,-11,2,-10,2,-11,1,-11,1,-11,1,-11,1,-11,0,-11,0,-11,0,-11,0,-11,0,-10,-1,-10,-2,-10,-2,-10,-1,-9,-2,-9,-2,-8,-3,-8,-3,-8,-3,-8,-3,-7,-3,-7,-4,-6,-4
CSI_DATA,1,6484,18:14.2,20,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67939950,0,44,0,104,0,2,-11,2,-11,1,-10,2,-11,1,-10,2,-10,1,-10,1,-9,0,-10,0,-9,0,-10,-1,-9,-1,-9,-1,-9,-2,-9,-2,-9,-2,-9,-2,-8,-4,-9,-3,-8,-3,-8,-4,-8,-4,-8,-5,-8,-5,-9,-6,-9,-6,-9,-6,-9,-6,-10,-6,-9,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-11,-4,-10,-3,-10,-3,-10,-2,-10,-2,-10,-2,-9,-2,-9,-1,-9,-1,-9,-1,-9,0,-8,0,-7,1,-7,1,-7,1,-7
CSI_DATA,1,6485,18:14.2,20,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67949955,0,44,0,104,0,7,-7,7,-7,7,-7,7,-7,6,-7,6,-7,5,-8,5,-7,5,-7,5,-7,5,-8,4,-8,4,-8,4,-8,4,-7,3,-9,2,-8,2,-8,2,-8,2,-8,2,-8,1,-9,1,-9,1,-10,1,-10,0,-10,0,-10,1,-11,1,-11,0,-11,1,-10,1,-11,2,-10,2,-10,1,-10,2,-10,2,-10,3,-9,3,-9,3,-9,3,-8,3,-8,4,-8,3,-7,3,-7,3,-6,4,-6,4,-6,4,-5,4,-5,4,-4,4,-4
CSI_DATA,1,6486,18:14.2,20,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67960145,0,44,0,104,0,-10,-5,-10,-5,-10,-4,-10,-5,-10,-4,-10,-4,-10,-4,-9,-3,-10,-3,-10,-3,-10,-2,-10,-2,-10,-2,-10,-1,-10,-1,-10,0,-10,0,-9,0,-10,1,-9,1,-9,1,-10,2,-9,1,-10,3,-10,3,-10,3,-10,3,-11,3,-11,4,-10,3,-11,3,-12,2,-11,3,-11,2,-11,2,-11,1,-11,1,-11,1,-11,0,-11,0,-10,-1,-10,0,-9,-1,-9,-1,-8,-1,-8,-2,-8,-2,-8,-2,-7,-3,-7,-2,-6,-3,-6,-3
CSI_DATA,1,6487,18:14.2,20,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67973946,0,44,0,104,0,-10,3,-10,2,-10,3,-10,3,-10,3,-9,3,-9,3,-8,3,-8,3,-8,4,-9,4,-8,4,-8,4,-8,5,-8,5,-7,6,-7,6,-6,6,-6,6,-7,6,-7,6,-6,6,-6,6,-6,8,-6,8,-6,8,-6,8,-6,8,-6,9,-6,9,-7,8,-7,8,-7,8,-7,7,-7,7,-7,7,-8,7,-8,6,-8,6,-8,5,-7,5,-8,5,-8,5,-7,4,-7,3,-7,3,-7,2,-7,2,-7,2,-7,1,-6,1,-6,0
CSI_DATA,1,6488,18:14.2,20,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67982067,0,44,0,104,0,-3,-10,-3,-10,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-8,-5,-8,-5,-8,-5,-8,-6,-8,-6,-8,-6,-7,-6,-7,-7,-7,-7,-6,-7,-6,-7,-6,-7,-6,-7,-6,-8,-6,-7,-6,-8,-6,-8,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-8,-7,-8,-6,-8,-6,-8,-5,-7,-5,-8,-5,-8,-5,-7,-4,-7,-4,-7,-4,-7,-3,-7,-3,-6,-2,-6,-2,-6,-1,-6,-1,-6
CSI_DATA,1,6489,18:14.2,20,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,67989954,0,44,0,104,0,0,9,0,9,1,9,1,9,1,8,1,8,2,8,2,8,2,8,3,8,3,8,3,8,4,7,4,7,3,7,4,7,5,7,5,6,5,6,5,6,5,6,5,6,6,6,7,6,7,6,7,6,7,7,7,7,7,8,7,7,6,7,6,7,6,7,5,8,6,8,6,8,5,8,4,8,4,8,3,7,3,8,3,8,2,7,2,7,1,6,1,6,1,6,0,6,0,6,0,5,-1,5,-1,5
CSI_DATA,1,6490,18:14.2,20,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,68002737,0,44,0,104,0,9,-2,9,-2,9,-3,9,-2,9,-3,8,-3,8,-3,8,-3,8,-3,8,-4,8,-5,8,-5,7,-5,7,-5,7,-5,7,-6,7,-6,6,-6,6,-7,6,-7,6,-7,7,-7,6,-7,6,-9,7,-9,6,-9,6,-9,7,-9,7,-10,7,-9,7,-8,8,-8,8,-8,8,-8,7,-7,8,-7,8,-7,8,-6,8,-6,7,-6,8,-5,8,-5,7,-5,7,-4,7,-3,6,-3,6,-2,7,-2,6,-2,6,-2,5,-1,5,-1
